Time,PM2.5,Dew Point,Temperature,Pressure
2010-01-20 12:00:00,27.0,-13,0.0,1033.0
2010-01-20 13:00:00,29.0,-13,-1.0,1033.0
2010-01-20 14:00:00,16.0,-13,-1.0,1032.0
2010-01-20 15:00:00,23.0,-15,-1.0,1032.0
2010-01-20 16:00:00,28.0,-14,-1.0,1033.0
2010-01-20 17:00:00,22.0,-15,-2.0,1033.0
2010-01-20 18:00:00,11.0,-16,-3.0,1034.0
2010-01-20 19:00:00,25.0,-17,-4.0,1035.0
2010-01-20 20:00:00,16.0,-19,-3.0,1036.0
2010-01-20 21:00:00,20.0,-18,-4.0,1037.0
2010-01-20 22:00:00,20.0,-19,-4.0,1038.0
2010-01-20 23:00:00,18.0,-19,-5.0,1038.0
2010-01-21 00:00:00,18.0,-20,-6.0,1038.0
2010-01-21 01:00:00,17.0,-20,-6.0,1038.0
2010-01-21 02:00:00,17.0,-20,-7.0,1038.0
2010-01-21 03:00:00,17.0,-22,-8.0,1038.0
2010-01-21 04:00:00,15.0,-23,-8.0,1038.0
2010-01-21 05:00:00,19.0,-24,-9.0,1038.0
2010-01-21 06:00:00,16.0,-24,-9.0,1038.0
2010-01-21 07:00:00,18.0,-25,-9.0,1038.0
2010-01-21 08:00:00,18.0,-25,-8.0,1039.0
2010-01-21 09:00:00,18.0,-25,-8.0,1039.0
2010-01-21 10:00:00,26.0,-22,-7.0,1039.0
2010-01-21 11:00:00,26.0,-22,-7.0,1038.0
2010-01-21 12:00:00,25.0,-22,-5.0,1037.0
2010-01-21 13:00:00,24.0,-21,-5.0,1035.0
2010-01-21 14:00:00,15.0,-21,-4.0,1034.0
2010-01-21 15:00:00,17.0,-20,-3.0,1034.0
2010-01-21 16:00:00,15.0,-21,-2.0,1033.0
2010-01-21 17:00:00,21.0,-20,-2.0,1033.0
2010-01-21 18:00:00,40.0,-20,-2.0,1034.0
2010-01-21 19:00:00,51.0,-19,-3.0,1034.0
2010-01-21 20:00:00,45.0,-19,-3.0,1035.0
2010-01-21 21:00:00,61.0,-17,-8.0,1035.0
2010-01-21 22:00:00,72.0,-18,-9.0,1035.0
2010-01-21 23:00:00,38.0,-18,-9.0,1035.0
2010-01-22 00:00:00,35.0,-18,-6.0,1036.0
2010-01-22 01:00:00,29.0,-20,-4.0,1037.0
2010-01-22 02:00:00,26.0,-21,-5.0,1037.0
2010-01-22 03:00:00,18.0,-21,-6.0,1037.0
2010-01-22 04:00:00,15.0,-20,-7.0,1036.0
2010-01-22 05:00:00,15.0,-20,-7.0,1035.0
2010-01-22 06:00:00,22.0,-20,-7.0,1035.0
2010-01-22 07:00:00,21.0,-20,-7.0,1036.0
2010-01-22 08:00:00,19.0,-19,-7.0,1036.0
2010-01-22 09:00:00,22.0,-20,-5.0,1036.0
2010-01-22 10:00:00,25.0,-19,-4.0,1036.0
2010-01-22 11:00:00,22.0,-19,-4.0,1036.0
2010-01-22 12:00:00,26.0,-19,-3.0,1035.0
2010-01-22 13:00:00,32.0,-18,-3.0,1034.0
2010-01-22 14:00:00,30.0,-19,-2.0,1033.0
2010-01-22 15:00:00,32.0,-18,-2.0,1032.0
2010-01-22 16:00:00,30.0,-18,-2.0,1032.0
2010-01-22 17:00:00,32.0,-18,-2.0,1032.0
2010-01-22 18:00:00,37.0,-18,-3.0,1032.0
2010-01-22 19:00:00,49.0,-17,-5.0,1033.0
2010-01-22 20:00:00,47.0,-18,-4.0,1033.0
2010-01-22 21:00:00,39.0,-17,-4.0,1032.0
2010-01-22 22:00:00,35.0,-17,-4.0,1032.0
2010-01-22 23:00:00,48.0,-17,-7.0,1032.0
2010-01-23 00:00:00,49.0,-17,-4.0,1033.0
2010-01-23 01:00:00,24.0,-17,-8.0,1033.0
2010-01-23 02:00:00,23.0,-17,-5.0,1032.0
2010-01-23 03:00:00,20.0,-18,-6.0,1032.0
2010-01-23 04:00:00,19.0,-18,-5.0,1031.0
2010-01-23 05:00:00,16.0,-18,-6.0,1031.0
2010-01-23 06:00:00,22.0,-18,-7.0,1031.0
2010-01-23 07:00:00,24.0,-18,-7.0,1031.0
2010-01-23 08:00:00,24.0,-18,-6.0,1031.0
2010-01-23 09:00:00,41.0,-18,-2.0,1031.0
2010-01-23 10:00:00,23.0,-17,-1.0,1031.0
2010-01-23 11:00:00,19.0,-17,0.0,1030.0
2010-01-23 12:00:00,15.0,-19,1.0,1029.0
2010-01-23 13:00:00,19.0,-20,2.0,1027.0
2010-01-23 14:00:00,17.0,-19,2.0,1025.0
2010-01-23 15:00:00,17.0,-19,3.0,1024.0
2010-01-23 16:00:00,22.0,-19,3.0,1024.0
2010-01-23 17:00:00,,-18,2.0,1024.0
2010-01-23 18:00:00,,-18,1.0,1024.0
2010-01-23 19:00:00,,-17,0.0,1024.0
2010-01-23 20:00:00,,-18,0.0,1024.0
2010-01-23 21:00:00,,-15,-3.0,1024.0
2010-01-23 22:00:00,,-16,0.0,1023.0
2010-01-23 23:00:00,,-16,0.0,1023.0
2010-01-24 00:00:00,,-15,-2.0,1022.0
2010-01-24 01:00:00,,-14,-7.0,1022.0
2010-01-24 02:00:00,,-14,-8.0,1021.0
2010-01-24 03:00:00,,-16,-11.0,1021.0
2010-01-24 04:00:00,,-14,-9.0,1019.0
2010-01-24 05:00:00,,-15,-10.0,1019.0
2010-01-24 06:00:00,,-16,-12.0,1019.0
2010-01-24 07:00:00,,-15,-12.0,1019.0
2010-01-24 08:00:00,,-16,-13.0,1019.0
2010-01-24 09:00:00,,-13,-7.0,1020.0
2010-01-24 10:00:00,,-12,-4.0,1019.0
2010-01-24 11:00:00,,-13,0.0,1019.0
2010-01-24 12:00:00,,-16,4.0,1018.0
2010-01-24 13:00:00,,-19,5.0,1017.0
2010-01-24 14:00:00,,-18,5.0,1017.0
2010-01-24 15:00:00,,-19,5.0,1017.0
2010-01-24 16:00:00,,-20,5.0,1018.0
2010-01-24 17:00:00,,-19,3.0,1020.0
2010-01-24 18:00:00,,-18,1.0,1023.0
2010-01-24 19:00:00,,-20,-1.0,1027.0
2010-01-24 20:00:00,,-20,-2.0,1028.0
2010-01-24 21:00:00,,-21,-3.0,1029.0
2010-01-24 22:00:00,,-25,-4.0,1030.0
2010-01-24 23:00:00,,-26,-5.0,1031.0
2010-01-25 00:00:00,,-25,-5.0,1031.0
2010-01-25 01:00:00,,-25,-6.0,1031.0
2010-01-25 02:00:00,,-24,-6.0,1032.0
2010-01-25 03:00:00,,-24,-6.0,1033.0
2010-01-25 04:00:00,,-23,-6.0,1033.0
2010-01-25 05:00:00,,-22,-7.0,1033.0
2010-01-25 06:00:00,,-21,-7.0,1033.0
2010-01-25 07:00:00,,-21,-7.0,1034.0
2010-01-25 08:00:00,,-21,-6.0,1035.0
2010-01-25 09:00:00,,-21,-4.0,1036.0
2010-01-25 10:00:00,,-22,-3.0,1036.0
2010-01-25 11:00:00,,-22,-2.0,1036.0
2010-01-25 12:00:00,,-23,-1.0,1035.0
2010-01-25 13:00:00,,-26,1.0,1033.0
2010-01-25 14:00:00,,-25,2.0,1032.0
2010-01-25 15:00:00,,-25,2.0,1031.0
2010-01-25 16:00:00,,-24,2.0,1031.0
2010-01-25 17:00:00,,-22,1.0,1031.0
2010-01-25 18:00:00,,-19,-1.0,1031.0
2010-01-25 19:00:00,,-19,-1.0,1031.0
2010-01-25 20:00:00,,-17,-4.0,1031.0
2010-01-25 21:00:00,,-18,-1.0,1031.0
2010-01-25 22:00:00,,-18,-5.0,1030.0
2010-01-25 23:00:00,,-18,-3.0,1030.0
2010-01-26 00:00:00,,-16,-9.0,1030.0
2010-01-26 01:00:00,,-16,-8.0,1029.0
2010-01-26 02:00:00,,-16,-11.0,1029.0
2010-01-26 03:00:00,,-16,-12.0,1029.0
2010-01-26 04:00:00,,-16,-10.0,1028.0
2010-01-26 05:00:00,,-17,-10.0,1028.0
2010-01-26 06:00:00,,-17,-12.0,1027.0
2010-01-26 07:00:00,,-17,-10.0,1027.0
2010-01-26 08:00:00,,-18,-13.0,1028.0
2010-01-26 09:00:00,,-16,-8.0,1028.0
2010-01-26 10:00:00,,-16,-6.0,1027.0
2010-01-26 11:00:00,,-15,-3.0,1027.0
2010-01-26 12:00:00,88.0,-15,-1.0,1025.0
2010-01-26 13:00:00,85.0,-18,0.0,1024.0
2010-01-26 14:00:00,90.0,-19,1.0,1023.0
2010-01-26 15:00:00,127.0,-18,2.0,1021.0
2010-01-26 16:00:00,144.0,-17,1.0,1021.0
2010-01-26 17:00:00,203.0,-14,-1.0,1021.0
2010-01-26 18:00:00,199.0,-13,-3.0,1021.0
2010-01-26 19:00:00,231.0,-13,-3.0,1021.0
2010-01-26 20:00:00,274.0,-11,-5.0,1020.0
2010-01-26 21:00:00,340.0,-13,-6.0,1020.0
2010-01-26 22:00:00,298.0,-11,-5.0,1020.0
2010-01-26 23:00:00,268.0,-11,-4.0,1019.0
2010-01-27 00:00:00,299.0,-11,-4.0,1019.0
2010-01-27 01:00:00,300.0,-12,-3.0,1018.0
2010-01-27 02:00:00,240.0,-11,-4.0,1017.0
2010-01-27 03:00:00,213.0,-11,-4.0,1016.0
2010-01-27 04:00:00,171.0,-12,-3.0,1016.0
2010-01-27 05:00:00,153.0,-11,-4.0,1016.0
2010-01-27 06:00:00,153.0,-11,-5.0,1015.0
2010-01-27 07:00:00,140.0,-11,-4.0,1015.0
2010-01-27 08:00:00,147.0,-11,-3.0,1015.0
2010-01-27 09:00:00,158.0,-10,-1.0,1015.0
2010-01-27 10:00:00,153.0,-9,1.0,1015.0
2010-01-27 11:00:00,154.0,-9,3.0,1015.0
2010-01-27 12:00:00,143.0,-9,4.0,1014.0
2010-01-27 13:00:00,90.0,-9,6.0,1013.0
2010-01-27 14:00:00,55.0,-13,8.0,1012.0
2010-01-27 15:00:00,52.0,-14,8.0,1013.0
2010-01-27 16:00:00,41.0,-14,7.0,1014.0
2010-01-27 17:00:00,29.0,-13,7.0,1015.0
2010-01-27 18:00:00,37.0,-13,5.0,1016.0
2010-01-27 19:00:00,49.0,-12,4.0,1018.0
2010-01-27 20:00:00,56.0,-13,3.0,1019.0
2010-01-27 21:00:00,38.0,-14,3.0,1020.0
2010-01-27 22:00:00,37.0,-14,3.0,1021.0
2010-01-27 23:00:00,28.0,-14,0.0,1022.0
2010-01-28 00:00:00,20.0,-13,-1.0,1023.0
2010-01-28 01:00:00,22.0,-15,-1.0,1023.0
2010-01-28 02:00:00,27.0,-15,-1.0,1024.0
2010-01-28 03:00:00,34.0,-15,-2.0,1025.0
2010-01-28 04:00:00,27.0,-15,-2.0,1025.0
2010-01-28 05:00:00,32.0,-15,-3.0,1025.0
2010-01-28 06:00:00,28.0,-15,-3.0,1025.0
2010-01-28 07:00:00,28.0,-15,-3.0,1026.0
2010-01-28 08:00:00,18.0,-16,-3.0,1027.0
2010-01-28 09:00:00,17.0,-17,-2.0,1028.0
2010-01-28 10:00:00,16.0,-18,-2.0,1029.0
2010-01-28 11:00:00,18.0,-19,-1.0,1028.0
2010-01-28 12:00:00,16.0,-21,1.0,1027.0
2010-01-28 13:00:00,12.0,-24,1.0,1026.0
2010-01-28 14:00:00,13.0,-25,1.0,1026.0
2010-01-28 15:00:00,23.0,-25,1.0,1026.0
2010-01-28 16:00:00,21.0,-24,1.0,1026.0
2010-01-28 17:00:00,13.0,-25,0.0,1026.0
2010-01-28 18:00:00,14.0,-22,0.0,1027.0
2010-01-28 19:00:00,23.0,-20,-1.0,1027.0
2010-01-28 20:00:00,16.0,-21,-1.0,1027.0
2010-01-28 21:00:00,25.0,-21,-4.0,1028.0
2010-01-28 22:00:00,20.0,-21,-2.0,1027.0
2010-01-28 23:00:00,25.0,-22,-2.0,1027.0
2010-01-29 00:00:00,19.0,-22,-1.0,1027.0
2010-01-29 01:00:00,24.0,-21,-4.0,1027.0
2010-01-29 02:00:00,25.0,-21,-4.0,1026.0
2010-01-29 03:00:00,20.0,-19,-8.0,1026.0
2010-01-29 04:00:00,24.0,-20,-7.0,1025.0
2010-01-29 05:00:00,17.0,-20,-8.0,1024.0
2010-01-29 06:00:00,10.0,-18,-10.0,1024.0
2010-01-29 07:00:00,11.0,-21,-2.0,1024.0
2010-01-29 08:00:00,16.0,-21,-1.0,1025.0
2010-01-29 09:00:00,20.0,-24,1.0,1025.0
2010-01-29 10:00:00,13.0,-25,2.0,1025.0
2010-01-29 11:00:00,12.0,-24,3.0,1024.0
2010-01-29 12:00:00,12.0,-25,4.0,1023.0
2010-01-29 13:00:00,12.0,-24,5.0,1022.0
2010-01-29 14:00:00,12.0,-25,6.0,1020.0
2010-01-29 15:00:00,31.0,-25,6.0,1020.0
2010-01-29 16:00:00,36.0,-23,6.0,1020.0
2010-01-29 17:00:00,42.0,-22,5.0,1020.0
2010-01-29 18:00:00,52.0,-21,5.0,1020.0
2010-01-29 19:00:00,26.0,-20,5.0,1020.0
2010-01-29 20:00:00,24.0,-20,3.0,1020.0
2010-01-29 21:00:00,25.0,-20,3.0,1020.0
2010-01-29 22:00:00,43.0,-19,3.0,1021.0
2010-01-29 23:00:00,47.0,-19,3.0,1020.0
2010-01-30 00:00:00,61.0,-18,0.0,1020.0
2010-01-30 01:00:00,66.0,-18,0.0,1020.0
2010-01-30 02:00:00,65.0,-15,-1.0,1020.0
2010-01-30 03:00:00,70.0,-15,-2.0,1020.0
2010-01-30 04:00:00,36.0,-16,-1.0,1020.0
2010-01-30 05:00:00,37.0,-16,-4.0,1019.0
2010-01-30 06:00:00,22.0,-15,-5.0,1020.0
2010-01-30 07:00:00,24.0,-16,-5.0,1020.0
2010-01-30 08:00:00,29.0,-15,-6.0,1021.0
2010-01-30 09:00:00,35.0,-15,0.0,1021.0
2010-01-30 10:00:00,35.0,-18,3.0,1021.0
2010-01-30 11:00:00,33.0,-21,5.0,1020.0
2010-01-30 12:00:00,32.0,-22,6.0,1020.0
2010-01-30 13:00:00,25.0,-22,7.0,1019.0
2010-01-30 14:00:00,16.0,-22,7.0,1018.0
2010-01-30 15:00:00,26.0,-23,7.0,1018.0
2010-01-30 16:00:00,32.0,-23,7.0,1017.0
2010-01-30 17:00:00,36.0,-22,6.0,1018.0
2010-01-30 18:00:00,37.0,-21,5.0,1018.0
2010-01-30 19:00:00,45.0,-21,5.0,1019.0
2010-01-30 20:00:00,71.0,-19,4.0,1019.0
2010-01-30 21:00:00,67.0,-19,5.0,1020.0
2010-01-30 22:00:00,69.0,-19,2.0,1020.0
2010-01-30 23:00:00,94.0,-18,2.0,1021.0
2010-01-31 00:00:00,85.0,-18,1.0,1021.0
2010-01-31 01:00:00,35.0,-18,1.0,1021.0
2010-01-31 02:00:00,26.0,-16,-3.0,1022.0
2010-01-31 03:00:00,24.0,-15,-2.0,1022.0
2010-01-31 04:00:00,20.0,-15,0.0,1022.0
2010-01-31 05:00:00,16.0,-17,1.0,1023.0
2010-01-31 06:00:00,18.0,-15,0.0,1023.0
2010-01-31 07:00:00,19.0,-18,0.0,1025.0
2010-01-31 08:00:00,22.0,-17,0.0,1025.0
2010-01-31 09:00:00,17.0,-17,2.0,1026.0
2010-01-31 10:00:00,18.0,-19,3.0,1026.0
2010-01-31 11:00:00,11.0,-19,4.0,1026.0
2010-01-31 12:00:00,11.0,-20,5.0,1025.0
2010-01-31 13:00:00,16.0,-17,5.0,1024.0
2010-01-31 14:00:00,18.0,-18,6.0,1024.0
2010-01-31 15:00:00,17.0,-18,6.0,1024.0
2010-01-31 16:00:00,19.0,-18,5.0,1024.0
2010-01-31 17:00:00,26.0,-17,4.0,1024.0
2010-01-31 18:00:00,24.0,-17,1.0,1024.0
2010-01-31 19:00:00,54.0,-15,-1.0,1025.0
2010-01-31 20:00:00,71.0,-13,-1.0,1025.0
2010-01-31 21:00:00,129.0,-8,-1.0,1026.0
2010-01-31 22:00:00,145.0,-7,-2.0,1027.0
2010-01-31 23:00:00,101.0,-7,-2.0,1027.0
2010-02-01 00:00:00,65.0,-8,-3.0,1027.0
2010-02-01 01:00:00,70.0,-9,-4.0,1027.0
2010-02-01 02:00:00,67.0,-9,-4.0,1027.0
2010-02-01 03:00:00,76.0,-9,-4.0,1027.0
2010-02-01 04:00:00,76.0,-9,-4.0,1026.0
2010-02-01 05:00:00,68.0,-9,-5.0,1027.0
2010-02-01 06:00:00,73.0,-10,-4.0,1027.0
2010-02-01 07:00:00,73.0,-10,-4.0,1027.0
2010-02-01 08:00:00,64.0,-10,-6.0,1028.0
2010-02-01 09:00:00,53.0,-9,-3.0,1028.0
2010-02-01 10:00:00,72.0,-9,-2.0,1028.0
2010-02-01 11:00:00,78.0,-9,-1.0,1028.0
2010-02-01 12:00:00,72.0,-10,0.0,1027.0
2010-02-01 13:00:00,56.0,-12,0.0,1026.0
2010-02-01 14:00:00,54.0,-14,1.0,1026.0
2010-02-01 15:00:00,40.0,-14,0.0,1025.0
2010-02-01 16:00:00,49.0,-12,0.0,1026.0
2010-02-01 17:00:00,63.0,-10,-1.0,1025.0
2010-02-01 18:00:00,66.0,-9,-2.0,1026.0
2010-02-01 19:00:00,64.0,-10,-2.0,1026.0
2010-02-01 20:00:00,63.0,-10,-4.0,1027.0
2010-02-01 21:00:00,65.0,-10,-5.0,1027.0
2010-02-01 22:00:00,64.0,-10,-5.0,1027.0
2010-02-01 23:00:00,64.0,-11,-7.0,1027.0
2010-02-02 00:00:00,62.0,-10,-7.0,1028.0
2010-02-02 01:00:00,56.0,-11,-8.0,1028.0
2010-02-02 02:00:00,87.0,-11,-9.0,1028.0
2010-02-02 03:00:00,72.0,-11,-10.0,1028.0
2010-02-02 04:00:00,104.0,-12,-10.0,1028.0
2010-02-02 05:00:00,97.0,-13,-11.0,1028.0
2010-02-02 06:00:00,96.0,-11,-9.0,1028.0
2010-02-02 07:00:00,86.0,-11,-8.0,1028.0
2010-02-02 08:00:00,85.0,-10,-7.0,1029.0
2010-02-02 09:00:00,92.0,-14,-6.0,1029.0
2010-02-02 10:00:00,55.0,-18,-5.0,1029.0
2010-02-02 11:00:00,36.0,-20,-3.0,1029.0
2010-02-02 12:00:00,27.0,-20,-2.0,1028.0
2010-02-02 13:00:00,25.0,-20,-1.0,1028.0
2010-02-02 14:00:00,28.0,-20,0.0,1027.0
2010-02-02 15:00:00,32.0,-22,0.0,1027.0
2010-02-02 16:00:00,35.0,-22,1.0,1027.0
2010-02-02 17:00:00,43.0,-19,-2.0,1027.0
2010-02-02 18:00:00,70.0,-20,-4.0,1028.0
2010-02-02 19:00:00,83.0,-21,-3.0,1029.0
2010-02-02 20:00:00,66.0,-19,-6.0,1029.0
2010-02-02 21:00:00,70.0,-16,-7.0,1029.0
2010-02-02 22:00:00,80.0,-21,-5.0,1030.0
2010-02-02 23:00:00,88.0,-19,-8.0,1030.0
2010-02-03 00:00:00,69.0,-20,-8.0,1030.0
2010-02-03 01:00:00,71.0,-21,-8.0,1030.0
2010-02-03 02:00:00,62.0,-18,-10.0,1030.0
2010-02-03 03:00:00,73.0,-17,-10.0,1030.0
2010-02-03 04:00:00,107.0,-17,-12.0,1030.0
2010-02-03 05:00:00,94.0,-17,-13.0,1030.0
2010-02-03 06:00:00,121.0,-17,-13.0,1030.0
2010-02-03 07:00:00,132.0,-19,-11.0,1030.0
2010-02-03 08:00:00,161.0,-18,-11.0,1030.0
2010-02-03 09:00:00,120.0,-18,-8.0,1030.0
2010-02-03 10:00:00,72.0,-19,-4.0,1030.0
2010-02-03 11:00:00,58.0,-20,-2.0,1030.0
2010-02-03 12:00:00,34.0,-22,0.0,1029.0
2010-02-03 13:00:00,14.0,-23,1.0,1027.0
2010-02-03 14:00:00,17.0,-24,1.0,1026.0
2010-02-03 15:00:00,15.0,-25,2.0,1026.0
2010-02-03 16:00:00,23.0,-22,2.0,1026.0
2010-02-03 17:00:00,34.0,-21,1.0,1026.0
2010-02-03 18:00:00,96.0,-22,1.0,1026.0
2010-02-03 19:00:00,87.0,-17,0.0,1027.0
2010-02-03 20:00:00,87.0,-20,-4.0,1027.0
2010-02-03 21:00:00,95.0,-20,-5.0,1028.0
2010-02-03 22:00:00,105.0,-21,-6.0,1028.0
2010-02-03 23:00:00,114.0,-21,-7.0,1028.0
2010-02-04 00:00:00,103.0,-21,-7.0,1028.0
2010-02-04 01:00:00,99.0,-21,-8.0,1028.0
2010-02-04 02:00:00,102.0,-21,-9.0,1028.0
2010-02-04 03:00:00,104.0,-19,-10.0,1028.0
2010-02-04 04:00:00,78.0,-19,-10.0,1028.0
2010-02-04 05:00:00,33.0,-19,-12.0,1028.0
2010-02-04 06:00:00,29.0,-18,-12.0,1028.0
2010-02-04 07:00:00,27.0,-20,-15.0,1028.0
2010-02-04 08:00:00,27.0,-17,-10.0,1028.0
2010-02-04 09:00:00,26.0,-19,-5.0,1028.0
2010-02-04 10:00:00,33.0,-20,-3.0,1028.0
2010-02-04 11:00:00,29.0,-20,-2.0,1028.0
2010-02-04 12:00:00,31.0,-22,0.0,1027.0
2010-02-04 13:00:00,28.0,-22,1.0,1025.0
2010-02-04 14:00:00,28.0,-22,1.0,1025.0
2010-02-04 15:00:00,61.0,-23,1.0,1024.0
2010-02-04 16:00:00,64.0,-23,1.0,1024.0
2010-02-04 17:00:00,80.0,-22,0.0,1024.0
2010-02-04 18:00:00,91.0,-20,-4.0,1025.0
2010-02-04 19:00:00,79.0,-22,-3.0,1026.0
2010-02-04 20:00:00,48.0,-22,-3.0,1026.0
2010-02-04 21:00:00,59.0,-20,-5.0,1027.0
2010-02-04 22:00:00,82.0,-21,-3.0,1027.0
2010-02-04 23:00:00,63.0,-19,-4.0,1027.0
2010-02-05 00:00:00,48.0,-19,-4.0,1027.0
2010-02-05 01:00:00,54.0,-19,-4.0,1027.0
2010-02-05 02:00:00,42.0,-19,-4.0,1028.0
2010-02-05 03:00:00,47.0,-19,-5.0,1028.0
2010-02-05 04:00:00,87.0,-15,-5.0,1028.0
2010-02-05 05:00:00,105.0,-13,-6.0,1028.0
2010-02-05 06:00:00,90.0,-13,-7.0,1029.0
2010-02-05 07:00:00,101.0,-12,-7.0,1030.0
2010-02-05 08:00:00,126.0,-19,-6.0,1030.0
2010-02-05 09:00:00,114.0,-18,-5.0,1031.0
2010-02-05 10:00:00,103.0,-14,-4.0,1031.0
2010-02-05 11:00:00,114.0,-13,-3.0,1031.0
2010-02-05 12:00:00,100.0,-14,-2.0,1031.0
2010-02-05 13:00:00,72.0,-13,-1.0,1030.0
2010-02-05 14:00:00,68.0,-14,-1.0,1029.0
2010-02-05 15:00:00,72.0,-13,-1.0,1029.0
2010-02-05 16:00:00,71.0,-12,-1.0,1029.0
2010-02-05 17:00:00,80.0,-12,-2.0,1030.0
2010-02-05 18:00:00,70.0,-12,-4.0,1030.0
2010-02-05 19:00:00,63.0,-13,-4.0,1031.0
2010-02-05 20:00:00,67.0,-13,-5.0,1031.0
2010-02-05 21:00:00,62.0,-12,-5.0,1032.0
2010-02-05 22:00:00,69.0,-12,-6.0,1033.0
2010-02-05 23:00:00,58.0,-11,-6.0,1033.0
2010-02-06 00:00:00,51.0,-11,-7.0,1033.0
2010-02-06 01:00:00,51.0,-11,-8.0,1033.0
2010-02-06 02:00:00,54.0,-11,-8.0,1033.0
2010-02-06 03:00:00,45.0,-11,-8.0,1033.0
2010-02-06 04:00:00,47.0,-11,-7.0,1032.0
2010-02-06 05:00:00,85.0,-11,-7.0,1032.0
2010-02-06 06:00:00,78.0,-12,-7.0,1032.0
2010-02-06 07:00:00,68.0,-12,-7.0,1032.0
2010-02-06 08:00:00,64.0,-13,-7.0,1033.0
2010-02-06 09:00:00,65.0,-12,-6.0,1033.0
2010-02-06 10:00:00,80.0,-11,-5.0,1032.0
2010-02-06 11:00:00,74.0,-11,-4.0,1032.0
2010-02-06 12:00:00,93.0,-11,-3.0,1031.0
2010-02-06 13:00:00,77.0,-11,-3.0,1030.0
2010-02-06 14:00:00,67.0,-12,-2.0,1029.0
2010-02-06 15:00:00,84.0,-12,-2.0,1029.0
2010-02-06 16:00:00,77.0,-12,-2.0,1028.0
2010-02-06 17:00:00,83.0,-12,-2.0,1027.0
2010-02-06 18:00:00,82.0,-10,-3.0,1028.0
2010-02-06 19:00:00,100.0,-9,-3.0,1029.0
2010-02-06 20:00:00,189.0,-7,-4.0,1029.0
2010-02-06 21:00:00,99.0,-6,-5.0,1028.0
2010-02-06 22:00:00,71.0,-6,-5.0,1028.0
2010-02-06 23:00:00,43.0,-6,-5.0,1027.0
2010-02-07 00:00:00,64.0,-6,-5.0,1027.0
2010-02-07 01:00:00,68.0,-7,-5.0,1026.0
2010-02-07 02:00:00,69.0,-7,-5.0,1025.0
2010-02-07 03:00:00,65.0,-7,-5.0,1025.0
2010-02-07 04:00:00,71.0,-7,-6.0,1024.0
2010-02-07 05:00:00,77.0,-7,-6.0,1024.0
2010-02-07 06:00:00,81.0,-7,-6.0,1024.0
2010-02-07 07:00:00,88.0,-7,-6.0,1023.0
2010-02-07 08:00:00,90.0,-6,-5.0,1024.0
2010-02-07 09:00:00,92.0,-6,-5.0,1024.0
2010-02-07 10:00:00,88.0,-6,-4.0,1023.0
2010-02-07 11:00:00,80.0,-6,-4.0,1023.0
2010-02-07 12:00:00,100.0,-6,-3.0,1023.0
2010-02-07 13:00:00,105.0,-7,-3.0,1022.0
2010-02-07 14:00:00,118.0,-7,-3.0,1021.0
2010-02-07 15:00:00,125.0,-6,-2.0,1020.0
2010-02-07 16:00:00,141.0,-6,-2.0,1020.0
2010-02-07 17:00:00,152.0,-6,-3.0,1020.0
2010-02-07 18:00:00,164.0,-7,-4.0,1020.0
2010-02-07 19:00:00,147.0,-7,-5.0,1021.0
2010-02-07 20:00:00,162.0,-7,-5.0,1021.0
2010-02-07 21:00:00,157.0,-6,-4.0,1022.0
2010-02-07 22:00:00,156.0,-5,-3.0,1022.0
2010-02-07 23:00:00,160.0,-7,-5.0,1020.0
2010-02-08 00:00:00,178.0,-6,-4.0,1021.0
2010-02-08 01:00:00,187.0,-6,-5.0,1020.0
2010-02-08 02:00:00,181.0,-7,-6.0,1020.0
2010-02-08 03:00:00,185.0,-8,-6.0,1020.0
2010-02-08 04:00:00,197.0,-6,-5.0,1019.0
2010-02-08 05:00:00,180.0,-6,-4.0,1019.0
2010-02-08 06:00:00,172.0,-6,-4.0,1019.0
2010-02-08 07:00:00,166.0,-6,-4.0,1020.0
2010-02-08 08:00:00,136.0,-6,-4.0,1019.0
2010-02-08 09:00:00,133.0,-5,-3.0,1020.0
2010-02-08 10:00:00,140.0,-5,-2.0,1020.0
2010-02-08 11:00:00,159.0,-5,-1.0,1019.0
2010-02-08 12:00:00,169.0,-5,0.0,1019.0
2010-02-08 13:00:00,170.0,-5,2.0,1017.0
2010-02-08 14:00:00,184.0,-5,4.0,1017.0
2010-02-08 15:00:00,163.0,-5,5.0,1017.0
2010-02-08 16:00:00,140.0,-4,4.0,1017.0
2010-02-08 17:00:00,144.0,-4,3.0,1017.0
2010-02-08 18:00:00,166.0,-5,1.0,1019.0
2010-02-08 19:00:00,196.0,-4,0.0,1020.0
2010-02-08 20:00:00,227.0,-4,-1.0,1020.0
2010-02-08 21:00:00,210.0,-5,-2.0,1020.0
2010-02-08 22:00:00,233.0,-4,-2.0,1021.0
2010-02-08 23:00:00,258.0,-4,-3.0,1021.0
2010-02-09 00:00:00,247.0,-5,-3.0,1021.0
2010-02-09 01:00:00,230.0,-5,-3.0,1022.0
2010-02-09 02:00:00,273.0,-6,-4.0,1022.0
2010-02-09 03:00:00,253.0,-5,-3.0,1022.0
2010-02-09 04:00:00,254.0,-6,-5.0,1022.0
2010-02-09 05:00:00,241.0,-6,-5.0,1022.0
2010-02-09 06:00:00,229.0,-5,-4.0,1023.0
2010-02-09 07:00:00,199.0,-5,-4.0,1023.0
